address,freeBalance,reservedBalance
b1WKzuUzbbNSDadr6BYSUfM2msvWe21kreUokLUGiSs5Hc1,98.3186 mSDN,0
XfGU44tpJ61aEikACwP5y6pHaT2NCGF38KsiF1NeMdMbePG,521.6000 SDN,0
bcnFyCfE4Wszg5pswWSL1FjxD7nxDQLq1tKProErH4gkZXe,6.6695 mSDN,0
YaXp7eLNzjKJAM97MCkAMWzozktUHuhngKpHSD61U86uAJU,2.6947 kSDN,0
YHgUVohjXsZJzYyiC43nu7tyQJjUsss79VLtVW2AtMsNxqT,18.8453 SDN,0
ZFQnycqyFFAoGEV72ABWeT1se5Gkghj5f1VDMsc3WxBZVfF,58.6800 SDN,0
bHV7Rd9htiUbxG2jH9skezP5ncQK4wn3QxmKMbCfd5zcrh9,253.1465 SDN,10.0000 SDN
WG4XRzCvnJSjsZbwitmzo4ZyWQ1GeqhxBrF2hqY3PL5P43G,8.3530 mSDN,0
YfrFFN5sumHtbdzgn5ke4dkBn8eHVKbdHL1PvBJiknLTSC3,16.3000 SDN,0
XykugwEPiv6AzigPx14YGxUZHVurzEJnUx6BSYnoHanFiaF,3.9860 mSDN,0
YaEnn5YjvzcQxsaBKKFokqFDfUNrpWMCqKYHwH2e2A4Lz9u,16.3000 SDN,0
WUq3WqSfhu6scJCBPn17tM4Yt9CQgbPnpoEfD4yUPf74wd3,1.3567 SDN,0
YUPD1SRCBdaHqy1Eawpw4oCL2o3doY58yBWdBJDi1n5Cxde,15.0003 kSDN,0
bCeyKxVJrPj74Gy4yq3njRcuKNj9XWvJSta7S3p357J626C,63.8880 SDN,0
aizALbrZQv6Fwf4PtyY1nZ7DHNnE4Fb8E5tmbfCHe3Efu9Z,260.8240 SDN,0
ZrDkQutXvS8QCiAs9x3aKuFAy3iBWiVMHGsoNzhVpj2ipU8,112.1439 SDN,0
aw1sapU8C4NFHVEyezs9M7SPcEZZaV9Uf4wbuzcitAgAeBa,58.3564 mSDN,0
Y5xqNt1781NHM4REzSmWbmt7DrSM1bqBWPcYtFdfknJANsF,260.8000 SDN,0
YzG7pNu1peNgrXyKzeAqaJRWvwtHEncf4gPQ4DgzWSi86Ps,114.1000 SDN,0
Za6DDcdiez5rp6zppsq9WXVk51XNsSTyqvhK16xHfqSgfGL,5.2958 mSDN,0
WDH3Yq8pp2hUk448Lz1GvLsvL7p5FjWENFsacaHLFZDmWH2,4.1393 SDN,0
XskHz28yfmexfduCv66f8AjWLSB969rfMz8nPGdwmtxazCk,148.0935 SDN,0
WBYuow727mhrWgZ1UTXQpd4bg3fwo1k2HqeiswVc7QXZsgi,1.0421 kSDN,0
WPshPNVLmngWMMnUbPXhwuLPe9jauVbQiCqcmRUypWxwTRX,17.2780 SDN,0
ZRErRV8gEcbWAKw4L59Sf6u5mBErY5jhH5sKCfao2X7oSAu,194.0000 SDN,0
XvdVL6zJ2tLaxF1oRAjxGXCPnwc7h7AkHUxSSjPNZBcVobP,15.8925 SDN,0
XuJDyJqkzdC41tjTgZLpinirZNeiTVsMqDhXBTrAREZwJZ9,56.0720 SDN,0
YUPD1SRCBdaHqy1Eawpw4oCL2o3doY58yBWdBJDi1n5Cxde,15.0003 kSDN,0
YMBiGAhKPiTHbd8oSUBoo2BBrpknZN2hBB4jC7jHw1EzMk2,63.1148 mSDN,0
Za6DDcdiez5rp6zppsq9WXVk51XNsSTyqvhK16xHfqSgfGL,5.2958 mSDN,0
b2uXyVUjaNeK9RGAUsVkhRyCBf3KnWtDdnQwmdQZH1nR9Tb,836.6361 mSDN,0
Y1cQBUYvYGvDeQAgbDUEQtRkjoTsk1m8oKG3DTsr7qy9RAS,74.6200 SDN,0
Zxxyg1KELFpQ6qquSjeEta5a3TS3JV6qSsRknxcEJNfqD37,1.0572 SDN,0
ZRErRV8gEcbWAKw4L59Sf6u5mBErY5jhH5sKCfao2X7oSAu,194.0000 SDN,0
XwRYqt6KLa34wq9FtM86r2Y7K3pT1Wh4GqHT6FLtY3RdkGB,154.8479 SDN,0
aJ22irFNzQ6Ynafcye5xwKWmAsfc3SDCAqWYkae9C6ejnLW,60.3520 SDN,0
bPVETAptZTPGTtxNg5MdzNqBwMwbWx7j8UjXxJDDrtLP9qD,40.4604 SDN,0
aEyf6TEiW8hbTPTa3UYFxq1THG9C8wzwFs9qUkqpd72s4tb,17.9300 SDN,0
YtLULeuaDm8pz32fkP9gtzHUxK6igcjUwexK2J2iChtcZEy,393.6000 SDN,0
aNRhkQsvjzUrAaLnd6AdHCywUewkhuuhy1kA4wxFYRF1jPU,777.6000 SDN,0
Xwzzhqgjo9Xxqsg4oKe7ci1wcJFnGVANDuG3dQPEf3HHPqN,109.5480 SDN,0
YcB5AJwAwY2rcjBVQcaMfPC7PxfvR6RA32c5Hxz3QWT4zwX,170.6640 SDN,0
YcB5AJwAwY2rcjBVQcaMfPC7PxfvR6RA32c5Hxz3QWT4zwX,170.6640 SDN,0
YcB5AJwAwY2rcjBVQcaMfPC7PxfvR6RA32c5Hxz3QWT4zwX,170.6640 SDN,0
YUxApRQYjxESv68X7mioSmjdqdnAP99KaXbekZePFYQvgBP,326.8800 SDN,0
YcB5AJwAwY2rcjBVQcaMfPC7PxfvR6RA32c5Hxz3QWT4zwX,170.6640 SDN,0
Wd48rwWuwDK7MJYL9eanmXWFBSv1omQywU7DLk5BCPSiWst,521.6000 SDN,0
XTuBZnudav2rgWZd3D1EuZvuR5ZQQLSBD68nQyxc8LCUkPh,55.8438 SDN,0
WanMp5zthbsEVc6PDQNYuCqJbbkqoqfoYoHTnNMXMK3oxQe,105.9579 SDN,0
XsXRm52Kq2o6dTBwfUtcbLht4QXRFrd16F9Ne5BPk5wHWXN,2.9436 mSDN,0
YUxApRQYjxESv68X7mioSmjdqdnAP99KaXbekZePFYQvgBP,326.8800 SDN,0
WQbSnqocDBNJcCjoTVWQqvtJy9rDd8f3n8yeC2n2AtVBZL9,168.3990 µSDN,0
WjeHVBtJWiKU1fDfuuG6fQoFcfnZscUsnfnjR8J4ZeJ3u6a,431.4399 SDN,0
Y2PppA1e18huZ125h3pUA3S4A6QhsAMo5Q98KsbxCG9iuSN,1.1519 kSDN,0
as5EGooybuPfTxGLxdupQMD5V9SQ1XCcnuKcNSfGsiznuBZ,7.3350 SDN,0
XDBwqN8SYW3jZ4rdpPgnwUoUVwp5EE55rpFfX32jWREAobF,1.1966 SDN,0
a56SX2ec5LQ4FfHCUYHnNxM5Uaaz1T7et6Ra9UBBWQ1pp3s,34.4700 SDN,0
XJAR1BD6STAZnj2BbFqWkFHdK48VkohGtj8LuXWcUKUUHMA,365.7979 SDN,0
WrMhhwNS1xEu5wYhpxqsWJVqx3ezDzscANcQnrH5h1pBZaw,60.9120 SDN,0
WrMhhwNS1xEu5wYhpxqsWJVqx3ezDzscANcQnrH5h1pBZaw,60.9120 SDN,0
b1GGbvEoz5nN5bT4yJUq7Qkzrq5Me1qed1rRYRNjqtWnRtD,41.0760 SDN,0
WPwrq31zGCf5ZD37bFxycAY2jX253yeueFKqc61p1UuJn3Z,5.9258 SDN,0
YewAac9MYh4HLxjSFrgZLWdtieirkFnGHmkG4967VXTUfZS,2.6402 mSDN,0
Zh9RkzUJZzWzu9PtfYzmpB7CkTToEgC9cunaaoMKuC4TMTA,260.8000 SDN,0
XVff5JY78JAcPoKnZyXQswg52dPUyCzPBZMATtpKKkw6WTb,282.1259 SDN,0
XuE2TARTF5Gf5vTWkuzUCABE3tT5VjguTjpEf8rKAHM6jYx,61.1520 SDN,0
bCVKXw81xWTGj9oFvwcaUxyftvQA3Dc2pxh5xNkUGz6WZFb,1.6753 mSDN,0
WN7PiNm5sYDZW2mG1kqn4VUCz24Up2nmWYjzsuzfCsRucta,1.0036 kSDN,0
ZWtmUFUKhhHDtLdMYC379UfcL4MXidZ56uPu97Crr9trM1j,798.3267 mSDN,0
ZCZDvPe6vUbcfVYZuDysHZm6C7ZusUiHFtNyrQ2Fw9CZr3p,1.0001 SDN,0
aCcWwFxrNFiwRriCmwRz6wMU6moLUeFMsxNHZaqrN1BbUao,3.8880 SDN,0
aSiT9LPyE9yXbNELxGr8QZc7cEbG2KnCeCyXHz7nbNFuqBR,175.3699 SDN,0
WPwrq31zGCf5ZD37bFxycAY2jX253yeueFKqc61p1UuJn3Z,5.9258 SDN,0
VzmUWar3nCpp6qau6mMNQ92VSnQ2voiSMrbykNnH9CrKRT4,316.6700 mSDN,0
YZNdNxoP2GBg7fwqEmTLCRHiUznB7KYkewjg2mffJC6RNLT,158.6105 µSDN,0
XkGKULPXYTogkLyVQigYf1aSJKEiNdKBNgzmig4T9B7KxHH,27.0000 kSDN,0
b1qxLXWjMbd7tzWQrnv4kZdspJCuURzVCZ4Rc17hDLhCtUP,3.4422 mSDN,0
XuojXMio4kV2Tz7EhVrMKEXgNDGTaR7848LK1vfLfHzAtGE,129.6000 SDN,0
W3VBj1cciyNQkfkXRN4b8CeJ94TTrhYxrgZJbYi13LZkfLa,924.6645 mSDN,0
WPwrq31zGCf5ZD37bFxycAY2jX253yeueFKqc61p1UuJn3Z,5.9258 SDN,0
b8vG62whWdbsE8mCfEa82JQ8DED2v918csrCXWxvdX9AvCs,312.3360 SDN,0
YAjfURRV15bkb5Yeiv8bVb9yt8mcam1tJtxm1bWNCCi54Vd,998.3523 mSDN,0
YvCmFJrzPtGETxnHexaKnEUX3E1KcxYxW6YCbyFhnJbUapQ,176.6380 mSDN,0
WPwrq31zGCf5ZD37bFxycAY2jX253yeueFKqc61p1UuJn3Z,5.9258 SDN,0
YqnVq4SPvYioyZRgkQs1GkKYwGLsgmZfngRVf3ugtoqAdbX,1.5755 kSDN,0
YyTqvw3uuJCgfYsUJe2S9oQTYkkcy9tYzg8Ze4YUdAFh85P,259.4871 SDN,0
XG5R8EbAh2chaiLpTcJsABZxwRqm23N1Xq3v2YqvcxgAUZM,1.5000 SDN,0
aPb8rA2pktATS84MkVeBrvRFMiFZoXmsVRFqGU6BitSJzf8,243.0000 SDN,0
YT1GVksRT8paEPBRyaq3rb5qupnAfTpdJoQU5SKqQiX5d1s,252.1642 SDN,0
bVwaihYWLceoKLRB8zR1FVGzGEq4rkKpsnofEUqLTNTQaZ2,4.9827 mSDN,0
Yiv9bJ8J9XNYvnWagWNTf9AbsJktvpHwFua5vH2Fe3VUQeJ,246.2400 SDN,0
ahUm5EZ9xX7vP51NE7GgEUKyNrs9wuvrGpVBEYQGLCgSMNi,944.7840 mSDN,0
YZsiaVGotig83cLqhHb3GcKLXx1G4d9dtq9BjA3Dd9UJW3b,5.8320 SDN,0
WnW66AS36v2bfEMv1hHh6MCBBJSgzDpfKJ8H2cTSZkFDjzv,6.5069 kSDN,0
WKWi6teos8grzt5yjmszKCx765MzoViaqsFqGLoEFit33MS,80.8206 SDN,0
WBZWKfKNGnVrJ4LXpFT2H8MPuRt3hQtjKtS9vKTP5XfTG9K,4.6356 mSDN,0
XG5R8EbAh2chaiLpTcJsABZxwRqm23N1Xq3v2YqvcxgAUZM,1.5000 SDN,0
YDmekPNA6GPrNkdmjrZpwmTvmG1vx7wZDPkHyzdrrsGiMvm,16.0000 SDN,0
WJgZ7qAkXXWt5jLHf92yC9CkcxTmxxWNC99f4hpgNBPa7Ld,2.5904 kSDN,0
WXynRmmNRjAZNNc7gJZfZgNPGNhpEwz8L8HrcmwXRytqvQv,76.6469 mSDN,0
YUxApRQYjxESv68X7mioSmjdqdnAP99KaXbekZePFYQvgBP,326.8800 SDN,0
YUxApRQYjxESv68X7mioSmjdqdnAP99KaXbekZePFYQvgBP,326.8800 SDN,0
WU8UWzE5qeQqWSoVE4Lt1JW97zKwXRFbC316xSuVGAP5qAi,23.8464 SDN,0
bfjN7GLwGGfxdr2sWsV9B5n63HzAX9KqzqjZ4Sm2mWP3vaz,119.8800 SDN,0
bHRmMTJjfofYPCQ5QQNTnBoNf2VT8s86SGBYxFRtAb7XjJH,31.8144 mSDN,0
bfjN7GLwGGfxdr2sWsV9B5n63HzAX9KqzqjZ4Sm2mWP3vaz,119.8800 SDN,0
Yf6evkBwEhv1zgVpvPJLffEkCWySDjb8gE1MvoKM6infwX9,58.3200 SDN,0
YvCmFJrzPtGETxnHexaKnEUX3E1KcxYxW6YCbyFhnJbUapQ,176.6380 mSDN,0
ZRoR1HQm3xsF8SbeRvyyekUZDSPqHo3UDNhLDSm9VYLfvsx,506.8160 SDN,0
Y4iUfTu5SjGzVYPVDx388k4tWJb7VeJDTHfRscXQrt6kAFg,3.8400 SDN,0
ZRPUgbkfEF4goZMnhG3ZwRcUct8tcigBoTZxu2s9ohCLrwU,201.9933 SDN,0
YRZFiYQcsrUWUp1mkaqRqjzdtFLGkatwu2UryqPzAuBfYk1,316.5954 mSDN,0
a5xB5NHY1XRAujpWnTrxqntoYCPc65GG8iSnrYqeuxas3to,5.1211 kSDN,0
XacczRsGDPyztrLaNKCviEdFEheB7QZuHDHe9RZYvhpPSY9,634.3315 SDN,0
bSVzfkdr4wuS3kouicZg35Dz5CAMhaxGFJLbXvedvYRG2Qp,62.2080 SDN,0
YXdUfKyQYud5zwhCHGJseSFbGCHwqdKySf31TtRxo3im7iE,129.6000 SDN,0
XHvsQbZApTv9PrkgxHwA4Wy3eXFZAhovkf1mj4r4jtdhtm7,1.0568 mSDN,0
YRZFiYQcsrUWUp1mkaqRqjzdtFLGkatwu2UryqPzAuBfYk1,316.5954 mSDN,0
XSR8PXDAxteNZHRFqT1DXabcswtQvTer88Xy5xMQdzz3MLR,14.8720 kSDN,0
aHXszyVydHLR1e7DvDxvHombVaWzr6ydrB8knMcg6tZE9Sh,673.8476 µSDN,0
YkENmRYCnAF2qutwHv1jZGoiukr47fb2kQGDPSsnmW2TqZB,6.6366 mSDN,0
Xvcdws8vuzGKKEdC15UVc7zKbbzDmWZnHJW5kLqKbPCgH4z,86.3137 mSDN,0
YHuMmDZ19nzvvjr21iHwe9mV285TkacE7FwdSogFzHzHsyf,86.4000 SDN,0
X3BhnFHPVP2LwnaFf4n4QbWn9NXdK1Qs1GVkuQXdwXKdgvC,2.5920 kSDN,0
arb9KvU5WGMooCdSheGsbkNWiVVdPP7MHvMVxzisKRgTF2o,375.8400 SDN,0
ZUok7cxLigni7tEacmyx9uJLttcmnCdnLGkswmX3odMidHz,907.2000 SDN,0
Zviaf56FoweGnbeb1iKLZA1s8f1Y2mj5Es8B3e57yTXhyqS,6.6358 mSDN,0
Xcjfc1NSRSij4tWaN6ea7FcaM3wcopfR26XMxYCqbP3Wst3,126.5544 SDN,0
ZtKcgpgfDzkRwWZqLdsJEXbRadyPuLNWe6Ku7H26eoffNUj,45.9080 SDN,0
XGD6fkz4c5jisYrUiL6vyfpcBLPySSwzEGFfjkAaBtWa7NC,259.2000 SDN,0
XhzT15Gjy9YZeJp6oamvaERySPeGPEkK98vACcTdP1gUjt3,1.5876 kSDN,0
ZF6BgpP6jJ2a5Jmd5tvd1MckocAcRaYwqBamAdXuiMraR7G,3.0252 mSDN,0
ZeWq35cxECxvxL1naf5v1B5e2uzq7iuBCujmEdQXB3n6fzc,70.9665 mSDN,0
ZCLpYpi1bb4Dwt969Jb7W3uNK4TEfGoYfJyUXdfwKN5ncgN,197.9639 SDN,0
aepvGVeijUhY98fxR196cbHvN8KK96qi5nLZMyAWUE5ZA86,973.6000 SDN,0
aF37hqjSruiT345VxTtykE2KaXJUV4mYjd8bJNP7FYtrPfQ,1.0092 kSDN,0
XygjZoBm9LGDifq4ciNpo8EHLK6UWtgW1bUWs6JR5ejcuEG,8.8740 SDN,0
Ya2Hd3XBwPQXDR1dL8kzey4tqSNWg9twj7uJ1BNv4UkEy4B,996.7292 mSDN,0
YZNdNxoP2GBg7fwqEmTLCRHiUznB7KYkewjg2mffJC6RNLT,158.6105 µSDN,0
XhzT15Gjy9YZeJp6oamvaERySPeGPEkK98vACcTdP1gUjt3,1.5876 kSDN,0
WanMp5zthbsEVc6PDQNYuCqJbbkqoqfoYoHTnNMXMK3oxQe,105.9579 SDN,0
ZpwRmc2nvS1fjkWei5xVc9YPt9GUDkXzFyEuGxvGVZp9Gd4,118.3157 mSDN,0
XkHGbvpRkXWpBbc8Rk5PULy6mez9WCPGEfxC2pQxJ3QHRY6,65.0500 kSDN,0
VzYkTxVRTTHiQ9ifaBMvz2tXPeL4Msb9UNq7KuCGRgNQAKu,2.5600 kSDN,0
WB6Dc7dSoKJ895CnVGPSpvtHo1efk2SSKxGsRC18emVsYkF,3.2000 SDN,0
avP5FFoKfzPm7vQ9kD7EdzDFv74WxWz6Scnqq6NpbqszHKF,999.9990 mSDN,0
YD76w2MghHYhPLSLJK99E4BcBTMfDYw8DfFGFjU6N31BVyk,170.1000 SDN,0
bCch8jWiUXGXeyCoZsy5fKEmZKHjmWCZzdfs6XoV7K7fNb9,94.9853 mSDN,0
ahd1cvkh2Hkm5BfTzRdXNwmb4kKedC8Cgs5RtCywhnp6XYN,132.1060 mSDN,0
bcPU2MYVGvUSa5nymdFrVQPKKiYSaq7rejHweHvfjNSKhbY,14.3472 mSDN,0
bTXGEbiTRpMkdw112RYCuAHPCKGYsjaC6jvMU3S7yvRwjQW,39.9360 SDN,0
Z856KXfLRA7NNCsWTzoBF1ovBkUHa99PXnSVVizLY2k11zw,47.4983 SDN,0
aAQTrJXKwReiXXto1KycFDiFYGkuC1ZLPzqbVdNZVuWCbfs,2.0733 kSDN,0
XzTfa7ic5JqKstWVh3ULqVEaCf9YxW64N4X17ee4cBdZGKc,800.0000 mSDN,0
YfoGzX9kmtxAvh5FNseqBYG8XmB8T1ueT4hDmo2y6wQfZze,998.3017 mSDN,0
aZL1Whm3G6NuQxjvgpvcRzUa4A5DZdmxTDU6hrhRqvty7RL,2.3132 mSDN,0
aKxp4qSh7FQ72uFrvoSDF9qBg8byLNYC7WXpFN8sJRLFvaz,57.7368 SDN,0
Zpinb3y1vEzmk4hTaV2TnaoyLGHgGggzMbBkJVJFNUULqBV,33.4385 mSDN,0
YSfujgwmkVpKqi9VqQ1EZ7oumerEGQmCse8pjPpNf9h57zE,518.4000 SDN,0
YoHNn2YBWWaCqBYyaVMcF8H6cQTbK6GWdxKnJrt9L8qgQUT,73.2366 SDN,0
bgmkkfHnynAwgqPUGv2X9DqfbNjaYGzap9vBLM8fWkmP2mt,17.7986 mSDN,0
ZCba3jBMrYTWSWq6ZCkoVAEBpk7jJmpAyfX8MLFYvMKdHsG,18.1440 SDN,0
ZjkaBnoNo3giHUhesGGZkW2CA2YvkPQgTmu5nAQDy5v3adU,31.4000 SDN,0
XeZphHFsPXvpDQ7yePhfnDcHBYV1qbmgScKkKn5vRkrvunf,5.0621 mSDN,0
XfnyHZUGaEQNM6kuvMrRava4KKg5XdHAUfZCRfacj8cBZdz,260.8000 SDN,0
ZwhrsCpkFcbFncNva8Emq812spnnbwbmQYbFntDqG7vzHXM,16.8480 SDN,0
aA2BC3pu4jNtzLwc73ebiQtN14ZxSHQ2GxqsuN7jv96sxkE,396.6337 mSDN,0
YX8ANBYNYv3uAGn5xfEjVMmLqS19ZcP9sLgzoSsQewLB6hC,3.8880 SDN,0
Zwr22LTyz5ehh7nH836CntwF2Lp6awuEzxFkFky4z5v6AXD,638.3118 mSDN,0
XkXPqEdEsuJVb1tXXBTQSnYAJ4bQqayDjxDVX8tNKBmm2Kf,65.2000 SDN,0
bbyoR5gnFBbtUm6ZxTrLeUsP4KRx9znvueTj8bPbG1Z6ptN,65.2000 SDN,0
XwkcQDKw5e1EuVdi3ruTyidHcVQFE4w1GTEwvTrz7Ye44md,130.4000 SDN,0
VyMBZfiJDzFPajBh7Y13eVkxGc87etXxpgsQsKx46mosGM2,233.5600 SDN,0
ZGejUEeDP4aJwXMtMPKMaCpSATQ4pdQu6aXpHm6scyJVEPd,42.3097 mSDN,0
Za6DDcdiez5rp6zppsq9WXVk51XNsSTyqvhK16xHfqSgfGL,5.2958 mSDN,0
Yc9SaurLsUDPnZWQ2LegGTtHCEEFbht4uqiFMXMQb2ZUkF3,174.8664 SDN,0
W3LxCc9ouwPht4Ap2b57ThEwUcqSGrdcjtB8eGYgaqtGMrZ,284.0240 SDN,0
ZGejUEeDP4aJwXMtMPKMaCpSATQ4pdQu6aXpHm6scyJVEPd,42.3097 mSDN,0
Xh5bbchMS3YWM2XcqEzUDTWBph6TxdTkbPdwgS2WP8F9sMy,2.9392 kSDN,0
biUa62JSc44RXBnZ7BrVQsjqmtryq3uYnxa3XH79SVzzmZg,926.6400 SDN,0
XEQm6Wh6cVi12CCtrfcaMQtX3aHCZdJdNqsbyTYevX3nPip,244.2851 SDN,0
a7amBq6SNtydgQvvZDBD4b8yEFeJypPovrRxdeWZr2YYaTL,227.8740 SDN,0
W3hoKYgW4wCowQinvBu77XAbLRenzzJqgVmyFqJPu6uXVWj,1.6952 kSDN,0
WJuCikBT4YxG6mXB8RhHoBkFcFYKD75LT7LzKJ8Eha7sips,50.4055 SDN,0
aTcDZ5GhpVs1XAXGodPPKiJLyJ2YiiFJkQvWcxyXw9LA2wf,516.3840 SDN,0
bHsa7zFKR8qowkJz3gNtj34hBuh7ZNL3qu1R8a83ZtnQLfK,260.7999 SDN,0
Yk1RhqfCLakXPmsTpQhjoqXfGNauTLdQHkpznzcT9SGPfxd,1.0279 kSDN,0
YPgWH4hQU73jjzZpn4seSDfnA7b4tRzsURuXxDKYwJ5FjpY,113.4000 SDN,0
a7TFhiTNwGpUEa5BkmKEoNdqL4tHVfFMYzcKmHjJ5ypueiq,452.7418 mSDN,0
aizALbrZQv6Fwf4PtyY1nZ7DHNnE4Fb8E5tmbfCHe3Efu9Z,260.8240 SDN,0
WJuCikBT4YxG6mXB8RhHoBkFcFYKD75LT7LzKJ8Eha7sips,50.4055 SDN,0
Y5avUsnuSsWvRWW1ou9b2zqt8h9epz4URMj9mFiNDNJCpiX,52.7880 SDN,0
askMJhd2Xg7JAV98R9NR6TNPewofKhnSnJARyUW3A9D4B1s,998.3249 mSDN,0
YpZCyUuSFy6BvrugB3tbFR42kgp1XdHNQfRBK4aPaFALCKa,117.3600 SDN,0
WMzYWsrvRCPfHTS4Y3uRTsDu2cA5tvM5uvUauM1Lw1oKNys,57.5999 SDN,0
ZwCN2kPsXyAsQiXU9wqCmvhn9MJrn3u5c1uBhHjYsfttxyS,9.7666 SDN,0
aEEHNddpyi7ZHScFkeXGpkipQt4RXQpY7zTNDdxMQgtd5Xg,8.6783 SDN,0
bLZrMPnk33yBUHY2A8FUMwjW1oAD3LnLkJ8wgscmvFXRrKU,168.5047 µSDN,0
WTQioeCCUeHGT5qg3qArFZhiCnK4paASt4QnXchEe1sx3qA,257.9949 SDN,0
ZeWq35cxECxvxL1naf5v1B5e2uzq7iuBCujmEdQXB3n6fzc,70.9665 mSDN,0
aBSDSX4T85HF9VArfYoQPh4tje5EifWyqra5EZkEY7uH6d9,1.0000 µSDN,0
biQK7yRynAVt9krmeMW55UU3MM6AXQkGGwGP6aDeMKsWyRL,64.1520 SDN,0
YZNdNxoP2GBg7fwqEmTLCRHiUznB7KYkewjg2mffJC6RNLT,158.6105 µSDN,0
Yjd5pAWnXCh6D1n1MibKqb47j5TsZ2iqWsR4p2GD8PwDVJd,256.0000 SDN,0
WyugSEfSKwLSA4nGavrmPr4KBimLhSPWJaGE1GBzrzFLVwv,102.4000 SDN,0
ZhooSbU6rJxEFaTakKf1BpjmfEsYMkzLjdJ9z7uT6f7dZG5,622.1126 SDN,0
XMtBrXq13U2xrYsnx9iCz87vf39LXvhoggFeR2yxKFo4DcF,647.7966 SDN,0
YCCkdqSMJirERbhAD1ENmySC9zErx87tRqX5wtvGprFmmnj,46.5600 SDN,0
Xi5UXFf65QSB48sNYw1ZshwWURbruUjGSXF97YFBAebdTS7,98.0844 SDN,0
VyMBZfiJDzFPajBh7Y13eVkxGc87etXxpgsQsKx46mosGM2,233.5600 SDN,0
b4LCA8Qm4v6ArNUiC1NKvAzYEEMAm2U3TpUvFrWoGhLmi2z,67.2299 SDN,0
Y5avUsnuSsWvRWW1ou9b2zqt8h9epz4URMj9mFiNDNJCpiX,52.7880 SDN,0
YtqNiF7jFsz6X7AbaoYobtUak8v5KSFZY678DoGE27ZdunE,262.9120 SDN,0
YSjYeRQdh8d73kqKwx7k3x2UW4BzBEHf9JyZPsDVVBBGdtp,2.9385 mSDN,0
ZLSMcf4q2KsPKqYQwRrUWqYZWYuaLNEkL1FXE1M4ErG7vb9,16.2000 SDN,0
XMtBrXq13U2xrYsnx9iCz87vf39LXvhoggFeR2yxKFo4DcF,647.7966 SDN,0
XVUYm2KyGK2sZuBpWnDagff5FmydNyEVnVbmTfowdhtLiVh,2.4249 mSDN,0
XfttS7Vek7hEs764mWgWozqidnS3kMShJyCKZTsRcZ1VQKX,78.5000 SDN,0
a6Pq2DQ9nYUE59GgnDcsYNxzRaUkJkEKABpqmQS3XMRjR7S,272.1480 SDN,0
YjbRpky6dWA6vefTBb8ddtdR5PgJSEUMLWdSfYERBd11szG,4.9166 SDN,0
YjbRpky6dWA6vefTBb8ddtdR5PgJSEUMLWdSfYERBd11szG,4.9166 SDN,0
Y56BjeWnA76bFgKCrAw5rVYdMwhPmG1HufLVBdadnkuoBHX,10.3032 SDN,0
XAVyJhrkn2NbVmcm2LuocWsZ49nnVmho1PCj2SSgXXrH3Cg,768.0000 SDN,0
YzHy3AbqqRq6wrb4jVKGt8f31TBcJAe3P5GGMvERe6AkvhR,998.3648 mSDN,0
Z2Cn1hBHV8VXRLgLpqZNEtpVDLsKyQHtuiTVYNzw9gHtKu9,284.2105 mSDN,0
XMBGixkoNm2nhFvjkxWxq4ERbXVDXT3MQhjSiSxXGfoZkUM,42.6700 SDN,0
aEbMpjoojqQcdxmKSC2N2U87wTfe2TpfFCz1WiaX21aQ639,998.3238 mSDN,0
W8aG72c4Mn2CSykCXyomSAkodku37PnA7XsYbUxf1ZYza9B,176.8266 SDN,0
acEzaCmrZMobcDGuQxyvAQ9539ayBQCEmpzQHuzAXncCUCY,36.2808 SDN,0
YkQk5mqieE28cZ17SzKcc32ZnTSXYVhdEZckx5hG1X9Wdai,79.4000 SDN,0
ZnzTkKVBMwzc5dH7SRZhqwejZN541k5WWUTPvn9JLyNnPYd,998.3259 mSDN,0
Ywcz3yLQZGRx9abd8ywUsNDaAYfWUte2d9UQFeUSAtXjwjw,77.8255 SDN,0
WJqZt7BMeUMA2EQjdBvqsNCmNj3LTmNrU3eU8k16iwrXar8,151.6931 SDN,0
bCch8jWiUXGXeyCoZsy5fKEmZKHjmWCZzdfs6XoV7K7fNb9,94.9853 mSDN,0
YX44K8gj9WBRoLE95Ks692XyXHZRaZFVYGVyAFDM7uq8KkZ,243.0369 µSDN,0
Y56BjeWnA76bFgKCrAw5rVYdMwhPmG1HufLVBdadnkuoBHX,10.3032 SDN,0
XnJnbR4Qt5ciuaGu37kmh2iE3zz5qdku2dpdhCWzYDiTc3H,292.0192 SDN,0
aZL1Whm3G6NuQxjvgpvcRzUa4A5DZdmxTDU6hrhRqvty7RL,2.3132 mSDN,0
XcAf2rMymJdR4DrjHck5tLXscurpHuHfeauuvrkt6ce7E7y,31.6800 SDN,0
XVUYm2KyGK2sZuBpWnDagff5FmydNyEVnVbmTfowdhtLiVh,2.4249 mSDN,0
Y2urSPncRkRoH4Z6yZGdsJABMMzKRh4UhsFAYDTxUM37V1H,3.7998 kSDN,0
azVRNnJub8C3ENgMpPfRLsyjEFGKFXANRWg8PQwdT65eyms,23.6800 SDN,0
Xh5bbchMS3YWM2XcqEzUDTWBph6TxdTkbPdwgS2WP8F9sMy,2.9392 kSDN,0
aBLKE58fAP5PYXpzLVA7DTHMFoYoDSV6VuSAjCZKywYctHe,98.3132 mSDN,0
