address,plmAmount
YnwKVcSa51gCZhDjRiCC58XyB6JiRVmYJyMpU91gWRwWi5F,32232
bLXAXiNdA32tWgkm1FedDjLrSgbt6THePYj8QyuUQT7MUNM,0.997
YSJ1UPx3hvBdveT2nTNWvhtP55Ub9XPGfs7a24SKpRgSCLk,125000.9
b3ucZBQQiANnCDMdieJHs1xArLsw9oiDXR9UcQ8JocMrJLB,76000
ZF1aKWR3d6VeQ3WT5P7Uwv1ntFGKa2YXScYjG5gqfHxG5e4,164999.992
bc9r2k9oZgyv96JqJE1A4XC9xH1WaEkTAshMQiuvVHD3brc,111585
XwfnkSPDtMbgdj1nrWbyUFSRDb4USbVPfF2pcC6RxXQ4eeR,84999.999
XAdL9F1H4fCnnL5bhiCiogwUpvD1C1QRKSz4DwWf3r6wpnL,333500
aiZ5Mtr1ho6Dd4UwiiBsB1LguayoLYAALvApVmcSWZswMrX,68400
aJCqvKfhXeoMz4Sz1U1TmdiTCn9VuWWBvSAVNcvomJcaqeT,31040
ZqYBjLWcVBntAteKEWYkMfgr1ASrdHJ6XPAy5QS8wDR5hc2,28369.43
Z2vQ7MgiCFACV7toELnjgVVy7tSf5uuKbmHNbxZRGBxj5Cc,9.996
aeJ4hDZxkfYBXqBbjeGtckBrTLQS4xRHCAGoDENGsXx2wUC,1116666
ZNq7uzQQnsV9XW1CNnDui9qyxHu3hEe4oFnunhgeJLioxDC,100000
bbc1SqawktM1FPhvuVeNvDq6GQmDcmnzmBGFTiqDBtjsqDL,0.001
XQNALtvwzfncb33TbARN8VcFT3rAoii4us7cPuAUiEsaFfy,27031
ZwAeFP3YTP8Q1rg2yRvmNZdPtdFGMCPBwbtmDXnTEFGhetf,843065.467
bGpdtZyqrTBg4zATxFncqhsNbxZBaHa1kxgsKXqAcRFVPH4,248000
YtQ83LWDYgZVwvLoETRYQuUg2SPUhVcJHaPDbK9xEd23LrD,20101
bXxUkGCJByfKS74rnJPusUj4n345Bya4sYLB3bYoaZBmByD,35152
XBwaC4P4V3VD5xaKfUcGhkMcyeHie3TqAJTn42BZNkAE32V,2764.8
XXZnG45ZkhwmCEseerTMUC8cHzSFktA6egTfqH1rcncLXfk,10
XU6Yyq6d7NJcwyM5sTJDTE9LQykriHuAyPTQNRTpib3XmGk,271999.999
bTrVBvhqqeCT4GEnWuoPWxTHjZ6exDvNGy79xuUTPs2GduC,16600
W8efmDDupaxeezCcdSsbubfCWBLtBGNLNktFxKFZ4ir1aJw,15799.999
aagMF4n6u5J8T9dCVJhe34ThZTj9aSZD6HjXfYstN9b9ZwF,152000
Z7BgvZe6bDh9bR7dY3kaVysKEpu2M7oVmqWYpTSogzaqhKH,656200
absdRpESqqvJ6skc9MzHjKzwhEs4NB9EH5k6n2cw3SrNT4u,124800
beTbdEFZ8P8JcVSD55weFDQ49bUeSNc5JUfFaMDhWe9MkDh,1857
ZUqxS3s3sg9CvLHxShqH8K6WU83ecisUGrtgf6LXBPh81MR,91283.57779942430
aSoC61WDPxGPtgZX3nhiPZtsVFpWWdb7KvzkXjYmgtMd3rB,317819.5350585050
WipxgnavFgWoeuMvyGzCcFFzPYPBmjbQvX4TcnhrGCmKbdR,108950
Wd4tACtss8xjdKZ51SBKwN9Fc5M7J3YRSpZuSSVTsnQqzMY,912
bhFcA857Wxu2F1sNiPe9fkPr2EcLtMBGt2UfCczUd9ier3S,127200
XfKyDaSYFc6JGTCPCa1Lj38VnNnikC425N74f9rJ4nVSm63,252800
Zy1KPkgkWttnzPAV8YdXcCZMMZ8okDmJeCNWwmqn7GbdwFy,7416
ZZYdbGA8zL9gJE7EcnLecuJX6E7L5hDhJht9zWF8uNqXjFM,358720
ZypgjiRTtb61GSBzEu211548gyZZFLHPb5Eme8JkK8SLcEW,1024000
WddYXN9UZo2v6yqn6ecsWZAZtrVHQ7BGrDdhEHwPSfFRL3g,1000001
Wm6CmZRzyoYteFEeFFdkh6oTNHD8mkt328CbVPwpZ9fs93o,3000000
a295UWx5CHANX8Lr3qkPzUM2Gruv2RumCpBmQ51LrBzh1KR,40000100
WGxjCstMAYAjMSCPdopHcTgu5Ufg8yNTFUMwHxoJDkk1JrZ,74998.997
WMCi6zMaNtLzRx7sNBSQLPdEQRsgxCSim1J1L6F339PgFNo,16830
bLHRqkqBkPGS3cspfxh9PU6aD8vFTRGnF4gwaqgPQ2JGttC,15001
XPfKdxWQBuijsQFgnoj4H3HjV2cn51bqyjkjaabck4GTqCu,356448
aXmFD5jFfk5PdBsfxVzgfJtbxqjZqzXF2JRVs1J1CrhicPe,253094.4
axpDznkj8mLgHzSvvpBMezbVDkvusjMZHwTaDCin5AswCb2,1368000
addWYoCdeKzHydANNCFT2WfFsPCqK672BWvjX1ZBcgmdLop,64389.995
a43GKmPyFvMNtLHKJR7G9Fm8hLtrmW3LsmPHUkXixcxiUyG,1872000
aZXwWrNpjF3Jqtoze1yxicCtbZi8Jvw4w84tVaHs9MReMHm,3792
WrC4hNVBfwvJJXEyhUypR7t3ZF9CMUF758bPSKXYneRiNwN,251200
XvdVL6zJ2tLaxF1oRAjxGXCPnwc7h7AkHUxSSjPNZBcVobP,15892.5
aZp2GUnpwPH65iWaXNM9v7KY7P556bp9dsmVKxam2dLsA1k,1089679.998
ZZPv6rZFH2JJQKdP2Sb1h2Pu175a3nwdbnyUAKWs6FJ1hWc,99.996
bLPGpYBDMg8W41Xrjk11b1oToQX844p3RfebLfZ1zM8f8o9,1000004.999
YA3PEZdpZUFof85ioLfMfjmNKTtqgExqcuSCd8AEcjhksHs,1171800
Y7RtHBADhory172K14DSKDh7B2wAmJbpaJUTmzJLWXUVBiv,352512
b6sjS8tamQSdi9xMeeCRh2eUq4DoaQUJ1bxpQkphqPurBNf,277992
aWDEn7UnT5TSoVpW9mJFn6VZRCkqNAtURZVTV2yr7Cf3GS6,270001
WSu1kJPADnyyaobSAwUSt2s7CAU4haXBuC82ZWw8p61Go86,1
Y2yDYSeCv3pBvhmEbsyd6VXyr6X2ZdPSJEZy3SM4KFjCsLd,19942.4
WXynRmmNRjAZNNc7gJZfZgNPGNhpEwz8L8HrcmwXRytqvQv,508080
ZfQsJ5qvS3H7iJx8iiks1gnXQiAm3USxzPZbsxds6dsZJkB,113040
XhfggPzahDcVXiwwtynqfN9beu4uuFyQ4ENrSqdYxXmnrgG,4000002
Wg4b4yZzZ9YynzXiKaCPj3TK2NjpXQ9LwaYMaPwuHjijocg,1374944.998
bAakGQqF8nX2xzZtGLVZw1pwVxbJSgmSReqAYT6McR5WAM6,63360
W6qZiNtEbLM7VhPyXRNnUReBgWp277CY3pWKsjG6pJyPmvg,302400
W6Pap6NpFAie5aHWiKUcMeUdFHHQbgyJVnLUqXE1BcZEVB5,100000
anJLXwrD9LPkBqQmMnbsQdPu7wRM6GV6joKeLwwE8DTqJvE,1270000.997
Z75Q5XFp9X9btxa81wFJ36amqnwFzrPouk68BPwV7sCwayd,0.997
WN5czVvNz1gPRS6etf4wVhNdD3Prr34KkVmSMwo2cXXwUoZ,233549.999
ZVHbNwGwetDKngtJmDUHoaYv3DaxiEk6HaKCEvCDYBxsTZb,622080
Y2St2ivTK8XcbVSkiCewzjS3uTmRnpvZQx1GptQuxTDMx19,50010
ZWqiPSYUAz6srzWSr574fJ7LuH22mRN1wsDHtyJDM56Giy6,1835500
VzAmVgVn4usdTakCPiy2tYgLDqfj1Eq7MbsZZXunjyUWBv7,77420
X7psxyiSWdFfD5Q6JmjSEpCxvoZLgNYnkP2A5RTLbTnoc4x,8847994.999
bQnnCXMAQt5kBZP9jqGELiE2DrkoFqrQs65gbDbqkALqo7N,320001
bTHzfbS3tyWYXP5sbZ5sGSbwvyZx1mw8JshGisAFfrdqv93,51840
XoYrzNgVbgcsJ1xw7XrhHZz7LxBcQ7BksE21ABuzNX7YEW8,8265.59
XwEZNjZCoUVq75ZCbXMXLqe7daHbG125inMnPyQwRaJNn4A,336640
YUeAkrMuvK4gXEAtE4zRsq1TRkJfWDNpqEaFCU9UxXt1hxK,1
ZRbXa6uVtGDPPvcWXn3hSL5VAWo1uAFqG4FZGFtysP8jNAY,447200
YQnijdGEowhY4c1YHN8jPHBP7eyUNEoFuJtCM93NqXmiFNM,28944
Znn5G6oCRGCpRj1X37qW5pvJLJXvgBwkzGSbvnWfNdXo2Je,61324.2
YWditAguDdSVGpQcLd4u1Zgi7bJkZyfXQMy175ZE12MgY2j,6397360
aRVJdodfs5VVS36ySxHQh44B4hK1hhz7a1My29tVoRkQvF4,262400
Vwc1dwynRx2CEFqdtX4cqAUJTwgBopoM9KhBf7kSSKn2Rij,92280
XXCHqFf82fARUx49h5TQojJrMgf87YNRypdNf2rrQLgPj13,2184000
Y85FnEoGDMcPfjjcKJuFSJv6KmZbjPJT2g9MTUHqLhTKjQJ,1.999
Zw1HPtYxvyqWY2Hyk53ESwmWpDgcjtx3T5UxZxL7XfNp4Dm,129600
YkENmRYCnAF2qutwHv1jZGoiukr47fb2kQGDPSsnmW2TqZB,72576
agPAXXxRurfnLkT5cMnkCmYinbZX4amb8oktMH2E9fkBTC5,349600
YUDN2cehSXwaJvSCanSbmd4mQT8j1Yr4aBP99eSh9ivQoU7,76936
bLT2ZVZStR9p6mngpDPqR9KWm67XdmXbGMfDTZPsecxAbyv,120001
WaqKt5RJTMk14DAdFKWH4kQqRUgnRFmbTqcgVtV7kpZo5mP,4487.999
bfd9ssMEfiUtn76UzEjgvbSLuUxRQxoJrwQ2Z4LW8Pam51L,521600
YeektbgHbvLA3dtpAPM6hq73ydkUHVLZ5hxjX7vQwL1NArJ,8076960
WBBDu2E4BTwp3pbAuTBFxEhbVin97Xo45noUSDyNrWWjoeV,246400
ZCL6awdFbCAvGh4pCzCcfxbNRwBCC2rDGRDMVSNuVdFMAC7,3345327.127
XmmMWvAo45LGP3ee3fRnA4JiebNL5ojePcpYBcMkEhDQ96f,477.36
Zka44vnkQ5whLe794So33ct1rnpvEZyKk44J9babF39JHBo,7980
XAp42sJUctdAZ5B1duRTNwpUjE7oVmoKw3j7zFdiUGtz3nS,188400
XGFeUZSGhpfPn73WUz8RtpJhu211zKpB3MJbdcQikixQB5P,48960
bTNn8KpLv8yC8Xua3y2JyhdKLXEJDEG9y7Hk9X9PLhxAeYn,1267485.998
Z4vkVGxBUtEZd81B4WkibEeb3zPzppBmxMQVACTAR2eeV3h,15600
Wb9pjRxF3biTFwiVVSwjx91XYPU91Q5UjYmoopLFFRBnxj9,28728
WoiQRrnrave4RevYf2vRiGNGyJWS5RrmMjwYf5VB1mukhEr,385001
aP8cMdtgbfUtkCevYhQ4kMZMcuqk8NFoS1yiqQpJU5phDYN,72320
bbw4s227AichUGMnckivsqtz5kdmP8G9m4AAoEAgQyrKtTy,54315.868
XQQPiZFWYhgu3aUQh4HwpdZMrfQ3fERqkp1iD9ef4PuVp6n,48672
W33DEVv2KmienBmdmoQZe6RF3nrd9GkaheZN7PAc9pbzdyL,500000
Yf1ThY8C2E6eb2CjrwrgFxqoMPwu8x6GV2e99dVu78k5XsG,259440
XwTTzG3pTjm53QscqFQfN2ojLdmAR9STyKjG6PLZES3C3QR,126280
YB3bkPVSBAVUG1sZfpor72zfcptzDzqhCVomt3Lms1oorPR,29596
appffKDuwoJ2KTuVV7ouy3c8AFXRYXBtbMsh2cae3W526Xy,99200
YG3ThHFrTmTPZ2k3jLzYw8qQor7dN8haRMVYo1CwUoShmui,187000
ZNYG8fn9YmeNJFqybmztLdfLoWQVo1ZTFFxAU4tag9KqJYS,135648
ZrfAZfHiK8SDcYYmRciTXvGYjJ8Ji7msa4UHxvQ5DJsd7AW,2957.76
XwsUx6zjgdeU2nL9hyjDG8d7jrhQnAGKj3ZzPTJWc1cGRfT,30199
adu1iTx6ogC1XiB9Ph2uaRXx6f6YgsnS5bfHUWCPdvqxmUn,0.001
ZLGDBYWSHMuc1HZQYishqHpzZshpmkbebctD8LNc9otxwz3,25931.808
Y85VTu6NhcwBMoqj4wjR6A9vxXQU4yLZd1pd7mLNo4omgbH,35380
Xd4GLkQ7p46LUj6XcVtLDMv6bbf5whYSGQa6VHaeghLpndh,40799.889
Wmzu2XsYmu7BpFUXpcR8ZSSELM3GUKvikCdZx2GF2EqGPcb,259200
XQiN6PvtKXrVAzbYZRDtwSdgNqMHU2UNxCzhm4C6zn75D4T,4584000
aKkdNi18CwEjH6vMTwSkESFpAGn6e4DtoENJJMn4AN721NF,30800
WiQa7uf8kVMhNBVtT3gaqSkQMAep1DcBke1uBtigXgjnoVg,499200
XBAyc2SqKBUaxUYAL73KvNzfCxbYibPHiqWa8E74VHC5q3t,0.098
bQm1h2nN9edhaXGi6fjPuMNTtaKnzD9YhEnWnrXZbyD29h5,2589687.986
bPf6eqTpeAaUQdjuEAzhTasYNnBcmT6SrG1fVFKWeYw5BHq,0.001
YtvM9nP5KFvSLtJrqhHqGFvwigmr6nnkxNv7NnS1CdWjgm3,5056000
bX5WQjP4PcV84Eo7TAU1JBBdx6w8RnYdNo3gC6qN9pFZxot,500000
Y7NUz5Ff7V87jpwZwnjYeSuAJVKMqeM3RsCJ32vZ8hM9VHB,8690
X73sHwDp3KSqnBvQeMduY1s3sbH6x2W7n1GSb4A79bhrepw,69660
af4shqzyZ7FjbESzfZWncFfRcTbLS1da6X2Lbt6fpguiHzc,2000666
W6CbPqmEAKgxG4nB9vU1wGLeTWzEtMm9pqAuBEUEbtGqwM4,1619109.998
XkW9rAYQ6Pu15iZt6rJofJyKM2RK28EiQXA642cNGDHkQtA,136000
WogtQ2hb2CGMkfDhacxAjgXEZzrA4k11JFErhavTHjeohBC,256000
WrU48zCohojKMFaPUB6sR7eNXpgRxnXAtJpRCv9drEJS8a1,604800
bBar2DPdsufw6B3HhMsfEa6mzYS36vCRH85N1eekAuULHvA,1094399
X8KKdHXSJ4BKLxtSuCRuVhMdjC4GqhGm6AHRk83kHHieZnQ,0.1
bEwo9gDdrmYVBdi3Vyj4H9RoH8zX1MR8G4ZiJ6E88dmaH1Y,10
at9ENbYmiNNh5NJh9bcpqrmFQtAsygF8y5xPSBf8ubvgxF8,1264000
Zed8jZvZRCpgNaRVgRRtJorPdvYKAf2vvV19UPzp7ebezNd,1039999.999
YgHNcujJ2YQPMNVoRwRrexpCPKgxpydEdK4SZgHMSvcScfQ,222720
bKaVrzsk5qRZQ3SSMdAuhDDNcw7oiA9XzKtaPcLUwMfqc8w,17200
Zc3Tf2GR169nEqvDYNckoSrxAuXKgJtwS3pYFp1AtzC55e7,0.008
ZvvUCHr5GMXg5meHhFHvARFLtMYFx7PE4w3cX7VNtpF8vCJ,8800
XJ2CmrpehnB5QqxPhummEashaxq6FM4Ra21WrHNBvvTR6vk,100001
WmC3UGSV1CYAzKMoeTCJqbske3ksu3vtV2mtBacEegx8qZB,120240
XfqSaKwZs1zE8E3j4i3k39qSEnRmobg7cZai9FFATV8qupq,16720
aA9Bcd4HFuvjwMmq8DeeqMu83B6pCWrrp6DjvnAC4Vyhpj7,18050
as5fgrH1oBx8SaXKjGNYYKsqtjUw6W8T9ijaQgbKudf3jej,304000
bNZbDFSWFWJcJqwsmiJ527UYK84ZdWmPfRPuthG4CQK5brE,101120
aqMc1Yjfpp8L9p4WKtgW9TFzdUEmPL8zVcx4WWauYcPDGfJ,33000
aEiQ3jch2u1ht82NaKrzdK95ngMacBqRTRvdud76PxNHV5f,180216
Zypkm1fL1VNtL9sGXKDQzmsq6MDFqFgq948SiAQ9s8BhHqB,608000
VwLiPuRiYarBMFWBmzB7KU3Ku5x9GvqNSt4LQgNP2Dat3Qz,1245600
aUFAgBXiia5v51MEFZuUnmozaGFSRQvUrKTr7Qn3gDGPWJ4,287040
Y4i5D1VYT1GV8GzEnGkUJH8nyk7STJr5XWahhpALc5Ynzru,225360
aESc1B5va9Tab2k6Ss5a5ARhz56AXAqwCKLUZL3uWZfdrmV,496000
ZA63ZdF7wTKivunVh4UoXzNyQ2K6kQ7qoWV8E6znuKD3By3,5191200
as7FeVwQ5GKsUmucp8kSnpocCZHHo1HrFEutnK5JuMfGUFc,14994
Z9vkKhYEVeEBF2mL3DZ8zYSJTxt3z4bXnGfz17BxGXFkFiA,476189.999
YFpHSY2NxzqPPoqG9LwaDUBMYCAfSg5LF6b1kFU8axubZPp,1886667.72
Wysn8qhZP4RWA4XT67M5idGyH8YC23nBnGzRXGfmQPTFxkG,36520
aChZ53Kg5YLW3Mv135P7nZ4XujH7G6RE2d3gihnemW3LygJ,284400
ZY76XCTBsMicecCyZXnJugbQHJ1pRisdgwpt1h2wv632Jvq,26009.997
aQ5WdwxZ1JuGq2GAHTDCBp3pnrn8u4otTBccKbWE9cv9ww8,304480
YryXYF2WbmZYP2WZmELLiMmvLcmPKYuHXPBHGoEUrwd6Vws,3.998
WKYGJynrPUAmJUdB1MU37EP5Sen81gAXsgqtL9fJSqUh5Vd,392456.199
ZmGSz6ALMnUitNNDopqZKb4bQoa6sNGfF1EECTLC46VUY6j,198112
aTf9G4sXDkgSBKmJ2vhvmGN9fSwnBJHFdmKSULRmwKsJCqV,304000
XibDsE1DnfNDqHthWbmcj22gAisp8GTdvBQHUuZ1imDgBBX,1232000
W8HMtY29LJmDPBcbSgEWdGVezDsapjSPawRJeHmQYfYDmKu,235008
XKGRvye8BYJBo19Nsxx267vSZBS4uCwAcx4na6iKcBYrLnW,1870400
Xk4E7wmnGYDW7FB1HfDG762tqXyjzUfqiaBTXnrQgMuWpCo,3672
ZqrYwRaKF8xax8wDQfqURawSxSBH9447VNhJB9g9kwTaR2u,139655.998
WPnE9eRFtwZ5g1sG37qvbiFmtKbgv7n8UR3T84eSj6L3tU5,30238.2
XhpqxvPfC21zS2zkfiU8YsbGPR5w5sgrk1MuYo4GjZXmpX3,31903.992
bWzJNgmV63hqL4Pr2GcQrtv7aYR4Z2zgd2UDwL6TunSY6ok,0.998
ZE75cqF5UgTWXVzaqtGc3tvsThvwckgW264ckp2EPKGPDcP,820610
ZjRyNrzhgLXML9nm7JLQBfRyC24h1aJSfRpTZZNgNgJnnmD,12933306.083711500
WwBEWX62SMZcTsV6HcQhoGzDrLbYZffu8rd62fL7wQ7arbp,200010
ZaM5JAE6SnMtoKCaSVnTbFT7U4ZwyU6Zdg96Bgq1R5zg4bp,969584
ZRPUgbkfEF4goZMnhG3ZwRcUct8tcigBoTZxu2s9ohCLrwU,2592000
ZcLJ8ar1ozeZwLBDKZASdntDeqRFbpy1edfftEMdCWZ2EKa,35984
Z9huoXF4tU8oezszPBcztD5u2qcE3GpQK4dD3QfFa8qFkQb,75999.998
X65PDSxdeBaJkFMpQNEPnvWGPgLMig8VxiYzXLxSa6znpwb,1108.8
aAFajfUCuRMmKUqafd7QMTeACnfSiuzh67WLWWQ7eVvjb1K,219666
WtZp6bCnDLW2BfG1GFsJRy4XgY549RtK2L6YN5RGXcWHa6J,59696
bNtw6piAJxQHu55rQyJj6mTVvvzPWcuQrTViJychUZTD22d,80640
YP9wLZSreTF7TeeUjFCPsaQWFJfV1cECnXycVBUs3J62mrG,4255.999
Y2Cr9xb294How5vc49iFttec7NThrb6Q6j9TT1BVGckTfrL,5000001
aNRUx5mDkFktcMgK2sUeH5ZJWFCZEKxW5W1UC1BF5q7rwK7,32000
XLCLHw4YWWitcpR2F7bNbz39FyV4k8iW7dB3JdXNKqXaXvx,20640
XfGU44tpJ61aEikACwP5y6pHaT2NCGF38KsiF1NeMdMbePG,521600
XUZAqh78jLt7qnivQYnQU1ygy6tTodFLxBeBasoKn45BoQT,0.006
aeaHkmbmr7swT8Aq5TS3Wdq3yY4xLoqWuakqaW4YW4bw6BM,1074840
YmHcr4GPNwm2o1BeSZtdbBbbxpE8wqC5u3GoWyrWCbE3PvL,155700
ZZXv3qBeqoXETHWqQiXqE7Wg2zVzA8cDXrmhy7HtLhKacN1,10000
XizcVdmNpdEnzSvhBhYZqMsDBQ8GdhJxi92J3Ay2AunoHC4,49913.999
XFJA7k98dCCAVjeY1zGhAtXqSaYUCGUzs1r1XbeCt7zUSTh,22920
WK7Wg3DDBFzKxFuuxyNJZks4LbYAyi3XDc5uztVedZCwTJV,1003277.993
YdH3DZ5mUTWskdp9VPDMSbmWcVA8UDmThxBhbFxeF7fxCGe,0.998
Xo43G3eQwtyTFjjVAqoJdZ5HNC5nWir1usJLGTNMRjVcKsT,7900
XsTQDG8roNpATWgsVtib14fbg595SSNWhR6y6vUxkrhajtR,317440
bVRQZJ8GLWmxVvF3J9MbnJ6TyZLrDXdxK78RvUHj7kQi9BX,3840
YP1vKtxUj1vdrvEetjPt6m6Pn8kgbpefgAtKfoZc74xxLvh,54079
XQPQ3hNJ2JtRnVdiMj5PLpYoRwrptW9R2dwQ66DHtJvQ1YU,2
a1PGUeyjTXPTYvv48NjAYZo5HnsjpoBdkKphHYo6PydAxs1,100001
bYqtSwvrXuiPS9sR6YnxHoccXTnXWwfyPPAdrFG1jKgcz7a,48600
ak7MSycGPnnYvTQf3uzTYSYX7Gwk5rJ9p3go7anN3X4kW6R,15800
asrn4YYTqPbdeTUqc6xina6i7umYZ1Xniazr7jDYAJr3jsS,505280
aqpenPswv9wB2Ugo7DLcsfkQaCyBgXCk9BTYJyMe29czoT9,531.992
YbcA3fZ3VZDr2wDxm5qEuih5XgvNot5zPB6itou3mGAidEu,26093.4
XDuLfdfGxZ5eAzVNgM3qpdtqgA1WgYoUYiV68PitY3uiw8b,74412
ZXkfz7B8g2WkB6J4nY8JzTtfic4iyiWMo8UWduHwJzYLEQM,3150023.987
XgZLeWV78r9yaLnaeH3ieBmmGen3uQVzDiWYjQ7hrVH21aq,6600
X1nKzZiTpBgQ8B5vzkzBc7x7sQubmW13Q3DXQ6SJvud6owT,28123.2
ayuBUfi7eSVsrRaVCxTse9XATRi38QK33teFsZNh6KnqASN,2313499.999
XoEz8c2YSqJ23TfeHFBkhPuKQ8Y8cZkLtb4mCAt9ZnzZov9,0.492
Zrcb4uHScyXxajCkeXXQvuVLv2QT6YcD6io1Md5wALuyFQb,2538912
X64Sm5bkDLk3oZA2wkbvpKG8tHorhshwJjGXfXPe6TPEWp8,0.989
YUuau6bHRDS5MGq4CB8mRBGVznqHEQKcwK3ToQ3gpXYkZkF,1092240
avVUxZbbmS3MNWUhKR7UiczLt54yjEFCwMtby3X52unbBU1,37540.8
YaUxSyNKSjAUGR6htQYi4DXqGw2y2zoNCrnotkmUscG4shD,3648
acdCpja2aaEw1m6c9QjDBkzrQkfdWAPPHb5DsGTaLpkU2iH,44102.23039539410
ZkXTwKgny2Dx8HXZaLUYb8SfUivDqZrDqsScxrystiB7Dks,59039.998
YUfHUCpsQnzy8FddgC64SXye3Xvd7frGiwEYCZ2ydy7F6bc,3024999.567
b4G8DZ7Svgow1zAEGvLewyjv18zkaEyBr3yQr9anmyh6d6g,1299999.998
Wkt6B8VB3YQo8Cet3bupq5rcKRPNHHFGim9eJ1VA8PeVyrN,1664000
ZJm5LKVcC5ZXJU2sSACYMuj9vZwYFSBUcB7Rp6pEAiUjBP6,57092668
abhqGNEdXra7koSvdgAgQVNbKHX2EUVxir77pKkZzD1HpL9,220.5111519769710
bToFJ8hRcsmL7ho4fTf3y1cc2ziXSz2m3QRHyYbY7fJm4M7,21.994
a7Pey7Bx1NkJ84x9VqympAfRtczPD76gYZLuDGWYWmZVhsx,316799.999
ZRtNxhdQwqZhqpv4NYdJCeTCtMppeGtJy9hfHL3ZU3m5asU,1552000
XDmjhG7yjZKvDemtkj8txVneW6bfZZVXAicRSQzwQtxLfH8,0.1
Z1H3THAoGD3KYwP4yhdZv8ycsCMkWY1feWsTM8HdUBEFMrX,2068480
WGZ9i3DKgzqRaz73XUo7aNJ5uiNuDrxEBGdcX1M3f4NTmbF,95000
XLf1eyfyKByasLB3Dy3QWRWd2huirijBJtQuk94w3h3nDdM,36000
a59R95imx8zS5WNag5CjvAEos1Ldn1mqgapX4tXFcNKMF4R,15300
bLCewTFLyTuK34rPGQxA5YYeFeGC6pt3UxThSmtwGcc2Adr,703359.999
WQHkXYc9wmC5tZ9bGddv3RdbcUCD3AtNK5MUy9jcLzPcTmK,100010
WuPCTzR8CagjfCL24uTKV8RgKmQ37qRkVePHZHWLTa1hboP,251200
VxFSAprVPQzehnDdfth46rEvTFuDJo5orNBSgRcj1NLWQ4f,8908650.539869610
ZLUk37PCZ1EfUoJbFsK7WJcz1TaNaAuRXoM4RAhpGpAqf6B,17000
YZr65ptJ4sExWM186hQpxLCM4GBBtF8ojZ9gyKCgr8dzDCR,3001000
aMUd73kfmcayDjAG7dTbeZ2cNgmhncbyAgDQoEAJhxMkSD5,28800
Y2km7V4iV2fWtgZWmfKzeYgaEHz5ow6uo11FSKPkBK7dBhd,163296
bHekPZfDXenhoapD1Nudsp9seyUnGSxx3qhtayynyJLergA,583520
Xz37iiVRyYUgUNPyWFC7K8TD6ZCHL3Xvgz6F64ji7okSBXL,289.92
aJ7NioeJgeAz1cy34DfTGLstN5aJMccwnaur8j8ptrGK8EC,235000.967
XGGnY1W2R4qPxMZRPL6dAkeNdzStHr8ruFtHkkidavusPmp,140465
ZJp6gLS1JTjZaCtYXqTwjkVuENyFRbgmyKfpH6UWhCbsmd3,267200
ahho6Tu5d5NG2BhLZk7JeGKpxLoDqAxypZyFY65GvKTqpnb,662513.992
YSt9oMvmPd8QYAptrMqDcAopeVyuMcLuu4fmA7cNMBiapnE,42768
bBm4NAgS2jCJzVer8UfLxPX4MdsfPNBhUkithztazr8zjUw,1191652.995
Wwxu6zJnpY5rVy7d7bAttHotuRWZXqBPvZkhxFdXgt9WBhH,100480
Z1P3VmfqWVFZcsHXVnGQaLpeFH8fHU649QBE3dPiVGMnUoa,0.29802
XQTxLhPnTDDnUwkhuSpPMymAoHJSiimpTNakXvXdPDvb45H,19397.999
WLLJYmumexKDdxMQXJfgFanB41s39pjRCfbdtTQEAkWpyYo,9.439
XNd5jW4FQeNbsENR89VUM7W9DiQkrm81GMfrrfffg994UNj,99144
W3UXMXCfdYZQxKfkUC3cXjS4ANSdWf6NBgQHkZSnkrK8brY,97000
YUPkVFKRzzWiX93GWPczGG4oHjHwR88xemJqoee6iAfHQfY,1000
bZLWn6pADdVjHDaUg8DBzESHqrqS1bNrwTyPTNisT1apjCt,339997.996
X34WSQpM7YL4MDTZRwbffVSWcAcmaHtm19sF8KBdaobdi3Y,224921.37501651000
XykD3PgrHF8XuVUBsPavqxCEpKYmaK4vb4qFZx6Fd9yEGCx,413433.6
Vxd7kFJoByZasRgcRuuJEaEy65BLREQ7Vk3UPvGmBjEhaD8,1117900.858
ZrAYXMDBjLnqDh86w3wQfYfaRYNrc7EUcdiCcvwUDGQ2YWH,505600
ZAV7eyyZfEEZrBBGws1VxyTBzsXGqQcLAC3NXeC66gKxbNq,6440000
YCqBvdbXzsLrimcKyRbSvAfo7bNqgsmwFB75dbPAXraYXZU,945440
YUgUBvj1kvQS3zG6maK5bKX5xNiC5R5561DLBX4FdT8aYgV,21888
Y1fatgdkozSkJhCSTyvtiGJXKzeuLmGA6B41JL9E75F1jBD,6691200
akYvPF3mwMoBx38zGkHgtzVtoe4oxXMLNF5wGMBshvt4R8q,25120
ah8c47McdCQNUfsAmMBAmo9GmCRQs5MyME5WgByZjeswieo,198072
ZP7Hk3ZTJDQLeN4RFd9p7N5xsoWz4F4mQoMNa7G67UeGU4m,7498497.995
WYDFFGiQXLvnsa9xZdgAHfK5RsQSXh41S3UjNSMwuEJax1W,110600
XcFeDsMqra5Kijc2AagpNtm2VoX2dmWD9CiHvPFpvyuKJNF,38335
aFd35tf8vD6ov53fuF6rsyFAdjN34JbQZVK7H1xKCLYRwvh,500000
b7PJFNTeLtUouBL7GAZ7cKoXfJSzzGAxM9PH3Cb936iP3yj,297635.2
